article,timestamp,desktop,month,mobile-app,mobile-web
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020042100,29373,4,1547,48943
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020042200,30037,4,1513,49122
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020042300,31144,4,1594,49681
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020042400,31381,4,1629,47019
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020042500,22646,4,1515,36652
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020042600,20377,4,1661,36741
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020042700,26039,4,1417,40041
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020042800,25364,4,1393,40165
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020042900,23382,4,1385,36588
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020043000,22559,4,1322,34106
COVID-19,2020040100,39638,4,982,68387
COVID-19,2020040200,39348,4,963,70881
COVID-19,2020040300,36495,4,891,67703
COVID-19,2020040400,26189,4,904,58677
COVID-19,2020040500,21780,4,880,54047
COVID-19,2020040600,29841,4,631,59643
COVID-19,2020040700,31109,4,748,57988
COVID-19,2020040800,29006,4,735,52017
COVID-19,2020040900,27129,4,817,47429
COVID-19,2020041000,20800,4,758,42534
COVID-19,2020041100,19022,4,686,38509
COVID-19,2020041200,17961,4,691,37601
COVID-19,2020041300,27864,4,674,47528
COVID-19,2020041400,33464,4,633,55807
COVID-19,2020041500,35518,4,746,59893
COVID-19,2020041600,34606,4,675,58285
COVID-19,2020041700,32765,4,766,55155
COVID-19,2020041800,23809,4,850,43530
COVID-19,2020041900,23215,4,685,43122
COVID-19,2020042000,33230,4,722,52478
COVID-19,2020042100,33912,4,628,53725
COVID-19,2020042200,34463,4,662,53116
COVID-19,2020042300,34608,4,690,53832
COVID-19,2020042400,34631,4,760,49438
COVID-19,2020042500,25419,4,749,34037
COVID-19,2020042600,19463,4,615,32373
COVID-19,2020042700,28810,4,426,41445
COVID-19,2020042800,28504,4,507,42977
COVID-19,2020042900,28317,4,514,41663
COVID-19,2020043000,24791,4,507,36363
Peste_negra,2020040100,15156,4,737,54112
Peste_negra,2020040200,14405,4,670,53451
Peste_negra,2020040300,12308,4,679,45513
Peste_negra,2020040400,8524,4,635,41201
Peste_negra,2020040500,7493,4,413,42735
Peste_negra,2020040600,9670,4,367,39788
Peste_negra,2020040700,9122,4,301,34624
Peste_negra,2020040800,8855,4,244,30411
Peste_negra,2020040900,7593,4,442,32684
Peste_negra,2020041000,7299,4,345,40797
Peste_negra,2020041100,7449,4,344,39393
Peste_negra,2020041200,6700,4,272,36833
Peste_negra,2020041300,8548,4,234,30770
Peste_negra,2020041400,9910,4,265,31545
Peste_negra,2020041500,9624,4,471,29137
Peste_negra,2020041600,9475,4,420,29871
Peste_negra,2020041700,10985,4,553,37865
Peste_negra,2020041800,7973,4,449,31853
Peste_negra,2020041900,7310,4,504,32473
Peste_negra,2020042000,10272,4,406,35302
Peste_negra,2020042100,10701,4,387,34849
Peste_negra,2020042200,10732,4,262,32815
Peste_negra,2020042300,9616,4,340,26728
Peste_negra,2020042400,8915,4,221,26856
Peste_negra,2020042500,6198,4,190,21925
Peste_negra,2020042600,5430,4,215,22115
Peste_negra,2020042700,7756,4,164,20983
Peste_negra,2020042800,7847,4,159,19278
Peste_negra,2020042900,8203,4,140,22055
Peste_negra,2020043000,7118,4,129,18525
Pandemia_de_gripe_de_1918,2020040100,11369,4,706,48760
Pandemia_de_gripe_de_1918,2020040200,11554,4,680,48784
Pandemia_de_gripe_de_1918,2020040300,21443,4,652,42083
Pandemia_de_gripe_de_1918,2020040400,7693,4,748,45146
Pandemia_de_gripe_de_1918,2020040500,8119,4,682,46883
Pandemia_de_gripe_de_1918,2020040600,9542,4,413,41331
Pandemia_de_gripe_de_1918,2020040700,9338,4,356,40987
Pandemia_de_gripe_de_1918,2020040800,8259,4,452,35787
Pandemia_de_gripe_de_1918,2020040900,7728,4,589,43619
Pandemia_de_gripe_de_1918,2020041000,7307,4,639,43703
Pandemia_de_gripe_de_1918,2020041100,6734,4,578,41159
Pandemia_de_gripe_de_1918,2020041200,7119,4,418,41460
Pandemia_de_gripe_de_1918,2020041300,7681,4,453,32929
Pandemia_de_gripe_de_1918,2020041400,7355,4,399,26069
Pandemia_de_gripe_de_1918,2020041500,6991,4,302,24572
Pandemia_de_gripe_de_1918,2020041600,7075,4,430,23814
Pandemia_de_gripe_de_1918,2020041700,7015,4,252,23978
Pandemia_de_gripe_de_1918,2020041800,5535,4,317,25937
Pandemia_de_gripe_de_1918,2020041900,5648,4,426,27291
Pandemia_de_gripe_de_1918,2020042000,7430,4,367,24298
Pandemia_de_gripe_de_1918,2020042100,7459,4,280,23010
Pandemia_de_gripe_de_1918,2020042200,7164,4,229,21655
Pandemia_de_gripe_de_1918,2020042300,7534,4,232,22732
Pandemia_de_gripe_de_1918,2020042400,7314,4,227,23604
Pandemia_de_gripe_de_1918,2020042500,5554,4,220,24467
Pandemia_de_gripe_de_1918,2020042600,5316,4,228,24876
Pandemia_de_gripe_de_1918,2020042700,6976,4,189,21016
Pandemia_de_gripe_de_1918,2020042800,6067,4,188,17634
Pandemia_de_gripe_de_1918,2020042900,6813,4,168,18650
Pandemia_de_gripe_de_1918,2020043000,5767,4,147,16258
Kim_Jong-un,2020040100,482,4,8,1354
Kim_Jong-un,2020040200,637,4,25,2155
Kim_Jong-un,2020040300,458,4,15,1519
Kim_Jong-un,2020040400,394,4,16,1413
Kim_Jong-un,2020040500,422,4,19,1948
Kim_Jong-un,2020040600,462,4,8,1480
Kim_Jong-un,2020040700,432,4,17,1570
Kim_Jong-un,2020040800,432,4,15,1275
Kim_Jong-un,2020040900,377,4,8,1334
Kim_Jong-un,2020041000,422,4,17,1461
Kim_Jong-un,2020041100,409,4,23,1439
Kim_Jong-un,2020041200,431,4,10,2167
Kim_Jong-un,2020041300,506,4,20,1530
Kim_Jong-un,2020041400,583,4,21,1526
Kim_Jong-un,2020041500,474,4,17,1492
Kim_Jong-un,2020041600,537,4,33,1683
Kim_Jong-un,2020041700,452,4,20,1177
Kim_Jong-un,2020041800,360,4,8,1154
Kim_Jong-un,2020041900,390,4,26,1756
Kim_Jong-un,2020042000,506,4,16,1404
Kim_Jong-un,2020042100,13208,4,642,53895
Kim_Jong-un,2020042200,4552,4,830,19073
Kim_Jong-un,2020042300,3065,4,341,10240
Kim_Jong-un,2020042400,2308,4,147,7596
Kim_Jong-un,2020042500,37915,4,2666,200555
Kim_Jong-un,2020042600,55669,4,5797,397020
Kim_Jong-un,2020042700,26688,4,3125,141655
Kim_Jong-un,2020042800,13286,4,1967,65668
Kim_Jong-un,2020042900,7715,4,1418,37448
Kim_Jong-un,2020043000,5575,4,1074,24126
La_casa_de_papel,2020040100,4735,4,179,14000
La_casa_de_papel,2020040200,5986,4,220,17997
La_casa_de_papel,2020040300,19272,4,945,69556
La_casa_de_papel,2020040400,21955,4,1858,101303
La_casa_de_papel,2020040500,19007,4,1801,90747
La_casa_de_papel,2020040600,16989,4,1462,64354
La_casa_de_papel,2020040700,13781,4,1030,49215
La_casa_de_papel,2020040800,12082,4,947,43054
La_casa_de_papel,2020040900,10916,4,1069,40474
La_casa_de_papel,2020041000,10127,4,857,39980
La_casa_de_papel,2020041100,9274,4,706,36510
La_casa_de_papel,2020041200,8498,4,718,34360
La_casa_de_papel,2020041300,8607,4,519,28751
La_casa_de_papel,2020041400,7481,4,381,22581
La_casa_de_papel,2020041500,6997,4,356,21830
La_casa_de_papel,2020041600,7060,4,365,20924
La_casa_de_papel,2020041700,6540,4,288,18979
La_casa_de_papel,2020041800,5897,4,308,19802
La_casa_de_papel,2020041900,5889,4,370,20865
La_casa_de_papel,2020042000,6145,4,321,16166
La_casa_de_papel,2020042100,5416,4,239,13972
La_casa_de_papel,2020042200,5681,4,258,14061
La_casa_de_papel,2020042300,5015,4,225,12793
La_casa_de_papel,2020042400,4889,4,210,12371
La_casa_de_papel,2020042500,4755,4,207,14425
La_casa_de_papel,2020042600,4510,4,213,14496
La_casa_de_papel,2020042700,4698,4,191,11743
La_casa_de_papel,2020042800,4389,4,159,9791
La_casa_de_papel,2020042900,4312,4,190,10019
La_casa_de_papel,2020043000,4202,4,146,9332
Tabla_periódica_de_los_elementos,2020040100,14501,4,38,11425
Tabla_periódica_de_los_elementos,2020040200,14043,4,59,11821
Tabla_periódica_de_los_elementos,2020040300,12714,4,56,10841
Tabla_periódica_de_los_elementos,2020040400,8727,4,59,7865
Tabla_periódica_de_los_elementos,2020040500,7900,4,27,6910
Tabla_periódica_de_los_elementos,2020040600,12678,4,45,9368
Tabla_periódica_de_los_elementos,2020040700,12562,4,36,9335
Tabla_periódica_de_los_elementos,2020040800,12208,4,58,9004
Tabla_periódica_de_los_elementos,2020040900,9622,4,58,7691
Tabla_periódica_de_los_elementos,2020041000,7812,4,37,6711
Tabla_periódica_de_los_elementos,2020041100,7354,4,31,5971
Tabla_periódica_de_los_elementos,2020041200,7265,4,37,5935
Tabla_periódica_de_los_elementos,2020041300,13127,4,46,8788
Tabla_periódica_de_los_elementos,2020041400,14972,4,67,9734
Tabla_periódica_de_los_elementos,2020041500,15862,4,48,10352
Tabla_periódica_de_los_elementos,2020041600,16100,4,34,10674
Tabla_periódica_de_los_elementos,2020041700,14336,4,41,10068
Tabla_periódica_de_los_elementos,2020041800,10698,4,39,8016
Tabla_periódica_de_los_elementos,2020041900,9973,4,31,7760
Tabla_periódica_de_los_elementos,2020042000,18853,4,77,12857
Tabla_periódica_de_los_elementos,2020042100,21808,4,60,15348
Tabla_periódica_de_los_elementos,2020042200,23439,4,96,17244
Tabla_periódica_de_los_elementos,2020042300,24261,4,88,19008
Tabla_periódica_de_los_elementos,2020042400,21822,4,67,17212
Tabla_periódica_de_los_elementos,2020042500,12859,4,267,11071
Tabla_periódica_de_los_elementos,2020042600,11355,4,85,9871
Tabla_periódica_de_los_elementos,2020042700,20379,4,63,14850
Tabla_periódica_de_los_elementos,2020042800,20790,4,64,16030
Tabla_periódica_de_los_elementos,2020042900,21892,4,65,16370
Tabla_periódica_de_los_elementos,2020043000,19819,4,51,15837
Virus,2020040100,9903,4,214,22058
Virus,2020040200,9587,4,196,20386
Virus,2020040300,8284,4,197,17995
Virus,2020040400,5878,4,168,15860
Virus,2020040500,5274,4,192,14800
Virus,2020040600,7261,4,144,16263
Virus,2020040700,7279,4,198,15881
Virus,2020040800,7214,4,149,15992
Virus,2020040900,6012,4,195,14139
Virus,2020041000,5907,4,159,13244
Virus,2020041100,5409,4,134,12573
Virus,2020041200,5353,4,131,11951
Virus,2020041300,8067,4,134,14713
Virus,2020041400,9609,4,96,21553
Virus,2020041500,8827,4,102,18843
Virus,2020041600,10177,4,112,21922
Virus,2020041700,8686,4,281,17754
Virus,2020041800,5887,4,172,14310
Virus,2020041900,6085,4,171,13479
Virus,2020042000,8877,4,104,15773
Virus,2020042100,9158,4,139,17087
Virus,2020042200,9812,4,108,18739
Virus,2020042300,9654,4,126,19017
Virus,2020042400,9233,4,140,19302
Virus,2020042500,5958,4,98,12948
Virus,2020042600,5222,4,92,11354
Virus,2020042700,7615,4,102,13961
Virus,2020042800,7814,4,89,14445
Virus,2020042900,7448,4,67,13512
Virus,2020043000,6626,4,93,12237
Accidente_de_Chernóbil,2020040100,2246,4,43,8789
Accidente_de_Chernóbil,2020040200,2263,4,42,9368
Accidente_de_Chernóbil,2020040300,2041,4,63,8146
Accidente_de_Chernóbil,2020040400,1661,4,71,8805
Accidente_de_Chernóbil,2020040500,1870,4,98,12282
Accidente_de_Chernóbil,2020040600,2631,4,88,15036
Accidente_de_Chernóbil,2020040700,2387,4,84,12848
Accidente_de_Chernóbil,2020040800,1929,4,81,10491
Accidente_de_Chernóbil,2020040900,1710,4,85,10574
Accidente_de_Chernóbil,2020041000,1736,4,83,12126
Accidente_de_Chernóbil,2020041100,2134,4,79,16430
Accidente_de_Chernóbil,2020041200,2140,4,123,16863
Accidente_de_Chernóbil,2020041300,4087,4,118,23969
Accidente_de_Chernóbil,2020041400,7634,4,168,60889
Accidente_de_Chernóbil,2020041500,5299,4,400,45716
Accidente_de_Chernóbil,2020041600,3648,4,400,24751
Accidente_de_Chernóbil,2020041700,3189,4,230,19571
Accidente_de_Chernóbil,2020041800,2294,4,155,19211
Accidente_de_Chernóbil,2020041900,2509,4,154,19570
Accidente_de_Chernóbil,2020042000,3169,4,127,17495
Accidente_de_Chernóbil,2020042100,3462,4,128,18705
Accidente_de_Chernóbil,2020042200,3366,4,111,15229
Accidente_de_Chernóbil,2020042300,3200,4,74,13925
Accidente_de_Chernóbil,2020042400,3058,4,76,13127
Accidente_de_Chernóbil,2020042500,2925,4,168,21570
Accidente_de_Chernóbil,2020042600,6300,4,401,60963
Accidente_de_Chernóbil,2020042700,5827,4,203,45059
Accidente_de_Chernóbil,2020042800,3718,4,308,18283
Accidente_de_Chernóbil,2020042900,3291,4,156,13929
Accidente_de_Chernóbil,2020043000,2919,4,85,11812
Freddie_Mercury,2020040100,1696,4,37,6684
Freddie_Mercury,2020040200,1560,4,51,5559
Freddie_Mercury,2020040300,1532,4,58,5530
Freddie_Mercury,2020040400,1145,4,51,6763
Freddie_Mercury,2020040500,1145,4,55,7989
Freddie_Mercury,2020040600,7284,4,563,142593
Freddie_Mercury,2020040700,2206,4,79,14271
Freddie_Mercury,2020040800,3962,4,227,51264
Freddie_Mercury,2020040900,1567,4,63,8845
Freddie_Mercury,2020041000,1443,4,60,8292
Freddie_Mercury,2020041100,1454,4,66,13333
Freddie_Mercury,2020041200,4035,4,263,67657
Freddie_Mercury,2020041300,3393,4,205,43490
Freddie_Mercury,2020041400,1883,4,70,8483
Freddie_Mercury,2020041500,1757,4,37,7159
Freddie_Mercury,2020041600,1746,4,46,6290
Freddie_Mercury,2020041700,1725,4,52,8813
Freddie_Mercury,2020041800,1502,4,66,8026
Freddie_Mercury,2020041900,3736,4,293,61498
Freddie_Mercury,2020042000,2327,4,49,11321
Freddie_Mercury,2020042100,3550,4,158,33689
Freddie_Mercury,2020042200,2009,4,45,7496
Freddie_Mercury,2020042300,1871,4,40,6477
Freddie_Mercury,2020042400,1827,4,53,5990
Freddie_Mercury,2020042500,1601,4,51,7784
Freddie_Mercury,2020042600,1419,4,78,8568
Freddie_Mercury,2020042700,1687,4,65,6110
Freddie_Mercury,2020042800,1632,4,44,5188
Freddie_Mercury,2020042900,1639,4,45,4989
Freddie_Mercury,2020043000,1553,4,43,4807
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020050100,18491,5,1336,31609
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020050200,16414,5,1553,29755
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020050300,15657,5,1708,28862
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020050400,20551,5,1515,31617
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020050500,20889,5,1611,31449
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020050600,20943,5,1374,31563
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020050700,20784,5,1222,29870
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020050800,19518,5,1290,29006
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020050900,15106,5,1215,25376
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020051000,12402,5,1469,22677
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020051100,18865,5,1393,27193
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020051200,19534,5,1274,27968
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020051300,20079,5,1175,28412
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020051400,20178,5,1234,29119
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020051500,18009,5,1093,26366
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020051600,13899,5,1341,23960
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020051700,13267,5,1421,24118
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020051800,17516,5,1266,25883
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020051900,17654,5,1049,26626
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020052000,18063,5,757,26128
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020052100,17419,5,709,25359
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020052200,16481,5,723,24188
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020052300,12819,5,511,21247
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020052400,12083,5,522,21025
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020052500,15338,5,520,23101
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020052600,15969,5,474,22848
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020052700,15857,5,445,22612
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020052800,15877,5,414,22730
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020052900,14412,5,445,21642
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020053000,11199,5,433,18616
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020053100,11138,5,447,18889
COVID-19,2020050100,18943,5,443,29994
COVID-19,2020050200,15810,5,403,25167
COVID-19,2020050300,15226,5,490,24416
COVID-19,2020050400,21997,5,418,30502
COVID-19,2020050500,23743,5,462,32489
COVID-19,2020050600,23588,5,493,32744
COVID-19,2020050700,23384,5,451,32257
COVID-19,2020050800,21367,5,480,29705
COVID-19,2020050900,14704,5,480,21460
COVID-19,2020051000,10607,5,323,16270
COVID-19,2020051100,24707,5,531,44445
COVID-19,2020051200,22074,5,522,32941
COVID-19,2020051300,21599,5,464,31571
COVID-19,2020051400,20539,5,380,30090
COVID-19,2020051500,18787,5,438,26775
COVID-19,2020051600,13176,5,478,20856
COVID-19,2020051700,12070,5,440,20594
COVID-19,2020051800,17808,5,260,25405
COVID-19,2020051900,18066,5,349,25762
COVID-19,2020052000,18121,5,232,25041
COVID-19,2020052100,17526,5,250,23777
COVID-19,2020052200,16508,5,184,22427
COVID-19,2020052300,11100,5,191,16293
COVID-19,2020052400,10317,5,222,15467
COVID-19,2020052500,14700,5,175,20098
COVID-19,2020052600,15640,5,147,20933
COVID-19,2020052700,16221,5,146,21257
COVID-19,2020052800,16225,5,108,22277
COVID-19,2020052900,14854,5,122,20708
COVID-19,2020053000,10221,5,106,15060
COVID-19,2020053100,9273,5,106,14216
Michael_Jordan,2020050100,3342,5,250,21619
Michael_Jordan,2020050200,2952,5,203,19374
Michael_Jordan,2020050300,2930,5,225,20229
Michael_Jordan,2020050400,5861,5,343,30625
Michael_Jordan,2020050500,7270,5,672,45257
Michael_Jordan,2020050600,7008,5,425,46821
Michael_Jordan,2020050700,5948,5,472,38873
Michael_Jordan,2020050800,5186,5,467,31829
Michael_Jordan,2020050900,4382,5,427,36953
Michael_Jordan,2020051000,4320,5,712,38138
Michael_Jordan,2020051100,7107,5,679,42542
Michael_Jordan,2020051200,7580,5,709,45268
Michael_Jordan,2020051300,6411,5,581,33790
Michael_Jordan,2020051400,5970,5,420,29027
Michael_Jordan,2020051500,5368,5,298,26349
Michael_Jordan,2020051600,4052,5,333,28578
Michael_Jordan,2020051700,3933,5,315,30776
Michael_Jordan,2020051800,8920,5,451,43089
Michael_Jordan,2020051900,11121,5,866,59838
Michael_Jordan,2020052000,8889,5,526,43387
Michael_Jordan,2020052100,7123,5,396,34778
Michael_Jordan,2020052200,6171,5,259,28781
Michael_Jordan,2020052300,4564,5,265,30211
Michael_Jordan,2020052400,4651,5,299,33953
Michael_Jordan,2020052500,5013,5,243,26832
Michael_Jordan,2020052600,4523,5,108,19476
Michael_Jordan,2020052700,3828,5,93,16539
Michael_Jordan,2020052800,3488,5,68,15259
Michael_Jordan,2020052900,3067,5,54,13197
Michael_Jordan,2020053000,2649,5,57,15161
Michael_Jordan,2020053100,2478,5,71,17302
Tabla_periódica_de_los_elementos,2020050100,12118,5,58,11199
Tabla_periódica_de_los_elementos,2020050200,10239,5,54,9130
Tabla_periódica_de_los_elementos,2020050300,9805,5,44,8576
Tabla_periódica_de_los_elementos,2020050400,18313,5,60,12885
Tabla_periódica_de_los_elementos,2020050500,20369,5,60,13530
Tabla_periódica_de_los_elementos,2020050600,21926,5,43,14849
Tabla_periódica_de_los_elementos,2020050700,22759,5,43,14578
Tabla_periódica_de_los_elementos,2020050800,20880,5,56,13367
Tabla_periódica_de_los_elementos,2020050900,12066,5,62,9027
Tabla_periódica_de_los_elementos,2020051000,9758,5,43,6667
Tabla_periódica_de_los_elementos,2020051100,20219,5,60,11845
Tabla_periódica_de_los_elementos,2020051200,22161,5,47,13394
Tabla_periódica_de_los_elementos,2020051300,23327,5,46,13615
Tabla_periódica_de_los_elementos,2020051400,23367,5,50,14648
Tabla_periódica_de_los_elementos,2020051500,19279,5,31,13162
Tabla_periódica_de_los_elementos,2020051600,11660,5,200,8973
Tabla_periódica_de_los_elementos,2020051700,10457,5,93,7926
Tabla_periódica_de_los_elementos,2020051800,20493,5,68,12630
Tabla_periódica_de_los_elementos,2020051900,22417,5,65,13975
Tabla_periódica_de_los_elementos,2020052000,22735,5,118,14445
Tabla_periódica_de_los_elementos,2020052100,21893,5,105,14351
Tabla_periódica_de_los_elementos,2020052200,20604,5,115,14355
Tabla_periódica_de_los_elementos,2020052300,10910,5,105,10688
Tabla_periódica_de_los_elementos,2020052400,9878,5,42,8812
Tabla_periódica_de_los_elementos,2020052500,17010,5,23,11064
Tabla_periódica_de_los_elementos,2020052600,21733,5,32,13624
Tabla_periódica_de_los_elementos,2020052700,22354,5,32,15041
Tabla_periódica_de_los_elementos,2020052800,22304,5,25,13874
Tabla_periódica_de_los_elementos,2020052900,20178,5,78,12625
Tabla_periódica_de_los_elementos,2020053000,10168,5,92,8420
Tabla_periódica_de_los_elementos,2020053100,9269,5,32,7296
Revolución_de_Mayo,2020050100,859,5,8,1820
Revolución_de_Mayo,2020050200,754,5,13,1445
Revolución_de_Mayo,2020050300,801,5,6,1536
Revolución_de_Mayo,2020050400,1541,5,11,2934
Revolución_de_Mayo,2020050500,1662,5,23,3533
Revolución_de_Mayo,2020050600,1708,5,10,3775
Revolución_de_Mayo,2020050700,1706,5,0,3710
Revolución_de_Mayo,2020050800,1719,5,3,3412
Revolución_de_Mayo,2020050900,1154,5,5,2377
Revolución_de_Mayo,2020051000,1055,5,9,2388
Revolución_de_Mayo,2020051100,2464,5,4,4916
Revolución_de_Mayo,2020051200,2659,5,10,5496
Revolución_de_Mayo,2020051300,2854,5,16,6521
Revolución_de_Mayo,2020051400,3015,5,10,7009
Revolución_de_Mayo,2020051500,3085,5,7,7119
Revolución_de_Mayo,2020051600,1851,5,6,4157
Revolución_de_Mayo,2020051700,2229,5,15,5042
Revolución_de_Mayo,2020051800,7380,5,38,21035
Revolución_de_Mayo,2020051900,8912,5,60,29318
Revolución_de_Mayo,2020052000,10736,5,120,35701
Revolución_de_Mayo,2020052100,12994,5,156,44820
Revolución_de_Mayo,2020052200,14214,5,247,46366
Revolución_de_Mayo,2020052300,6616,5,228,23969
Revolución_de_Mayo,2020052400,7728,5,156,28446
Revolución_de_Mayo,2020052500,20472,5,318,114634
Revolución_de_Mayo,2020052600,12264,5,195,48633
Revolución_de_Mayo,2020052700,9011,5,157,33910
Revolución_de_Mayo,2020052800,7802,5,81,27437
Revolución_de_Mayo,2020052900,6211,5,33,21484
Revolución_de_Mayo,2020053000,2868,5,12,10239
Revolución_de_Mayo,2020053100,2675,5,11,9514
Día_Internacional_de_los_Trabajadores,2020050100,44232,5,1276,196993
Día_Internacional_de_los_Trabajadores,2020050200,9683,5,376,41904
Día_Internacional_de_los_Trabajadores,2020050300,5792,5,280,23185
Día_Internacional_de_los_Trabajadores,2020050400,12367,5,169,42465
Día_Internacional_de_los_Trabajadores,2020050500,8804,5,211,34062
Día_Internacional_de_los_Trabajadores,2020050600,7030,5,77,27091
Día_Internacional_de_los_Trabajadores,2020050700,5514,5,28,19667
Día_Internacional_de_los_Trabajadores,2020050800,4252,5,31,15385
Día_Internacional_de_los_Trabajadores,2020050900,2152,5,13,8191
Día_Internacional_de_los_Trabajadores,2020051000,1443,5,9,5095
Día_Internacional_de_los_Trabajadores,2020051100,2915,5,9,9652
Día_Internacional_de_los_Trabajadores,2020051200,2635,5,30,9515
Día_Internacional_de_los_Trabajadores,2020051300,2372,5,15,8750
Día_Internacional_de_los_Trabajadores,2020051400,2134,5,8,7629
Día_Internacional_de_los_Trabajadores,2020051500,1727,5,15,6308
Día_Internacional_de_los_Trabajadores,2020051600,1004,5,10,3881
Día_Internacional_de_los_Trabajadores,2020051700,891,5,5,3594
Día_Internacional_de_los_Trabajadores,2020051800,1543,5,7,5316
Día_Internacional_de_los_Trabajadores,2020051900,1355,5,1,5047
Día_Internacional_de_los_Trabajadores,2020052000,1234,5,7,4616
Día_Internacional_de_los_Trabajadores,2020052100,1097,5,4,3960
Día_Internacional_de_los_Trabajadores,2020052200,1071,5,2,3472
Día_Internacional_de_los_Trabajadores,2020052300,644,5,3,2300
Día_Internacional_de_los_Trabajadores,2020052400,561,5,2,2043
Día_Internacional_de_los_Trabajadores,2020052500,863,5,1,3045
Día_Internacional_de_los_Trabajadores,2020052600,948,5,7,3214
Día_Internacional_de_los_Trabajadores,2020052700,933,5,4,3035
Día_Internacional_de_los_Trabajadores,2020052800,945,5,2,3162
Día_Internacional_de_los_Trabajadores,2020052900,873,5,0,2772
Día_Internacional_de_los_Trabajadores,2020053000,527,5,1,2078
Día_Internacional_de_los_Trabajadores,2020053100,518,5,2,1772
Elon_Musk,2020050100,1452,5,42,4039
Elon_Musk,2020050200,1429,5,55,4274
Elon_Musk,2020050300,1320,5,37,4780
Elon_Musk,2020050400,1499,5,25,3354
Elon_Musk,2020050500,6204,5,262,20402
Elon_Musk,2020050600,7545,5,326,28969
Elon_Musk,2020050700,5717,5,239,18637
Elon_Musk,2020050800,4268,5,174,13420
Elon_Musk,2020050900,2686,5,145,11080
Elon_Musk,2020051000,2502,5,143,9936
Elon_Musk,2020051100,3650,5,137,11162
Elon_Musk,2020051200,3616,5,137,10113
Elon_Musk,2020051300,3149,5,98,8159
Elon_Musk,2020051400,3087,5,72,7222
Elon_Musk,2020051500,2629,5,71,6278
Elon_Musk,2020051600,1915,5,52,5495
Elon_Musk,2020051700,1999,5,82,6473
Elon_Musk,2020051800,2550,5,63,5826
Elon_Musk,2020051900,2200,5,44,4487
Elon_Musk,2020052000,1730,5,33,3908
Elon_Musk,2020052100,1711,5,22,3948
Elon_Musk,2020052200,1644,5,16,3378
Elon_Musk,2020052300,1410,5,12,3816
Elon_Musk,2020052400,1455,5,14,4541
Elon_Musk,2020052500,2524,5,30,5959
Elon_Musk,2020052600,4648,5,67,9407
Elon_Musk,2020052700,15476,5,127,37655
Elon_Musk,2020052800,7026,5,256,22565
Elon_Musk,2020052900,3918,5,103,9922
Elon_Musk,2020053000,18386,5,282,83739
Elon_Musk,2020053100,16474,5,641,92006
Pandemia_de_gripe_de_1918,2020050100,4433,5,153,16322
Pandemia_de_gripe_de_1918,2020050200,3955,5,150,16568
Pandemia_de_gripe_de_1918,2020050300,4517,5,150,17002
Pandemia_de_gripe_de_1918,2020050400,5802,5,130,15666
Pandemia_de_gripe_de_1918,2020050500,5979,5,119,13940
Pandemia_de_gripe_de_1918,2020050600,5684,5,127,13902
Pandemia_de_gripe_de_1918,2020050700,5442,5,92,12961
