article,timestamp,desktop,month,mobile-app,mobile-web
Natacha_Jaitt,2019022100,45,2,1,312
Natacha_Jaitt,2019022200,43,2,0,136
Natacha_Jaitt,2019022300,20214,2,1189,189533
Natacha_Jaitt,2019022400,13903,2,872,101581
Natacha_Jaitt,2019022500,15304,2,732,55695
Natacha_Jaitt,2019022600,6855,2,285,25382
Natacha_Jaitt,2019022700,4223,2,158,16540
Natacha_Jaitt,2019022800,2187,2,76,9632
Primera_Guerra_Mundial,2019020100,3930,2,56,8021
Primera_Guerra_Mundial,2019020200,2455,2,64,6253
Primera_Guerra_Mundial,2019020300,2798,2,71,6905
Primera_Guerra_Mundial,2019020400,4327,2,81,8944
Primera_Guerra_Mundial,2019020500,5501,2,95,10390
Primera_Guerra_Mundial,2019020600,5866,2,80,11454
Primera_Guerra_Mundial,2019020700,5859,2,84,10974
Primera_Guerra_Mundial,2019020800,4361,2,69,8845
Primera_Guerra_Mundial,2019020900,3088,2,91,7436
Primera_Guerra_Mundial,2019021000,4106,2,79,9273
Primera_Guerra_Mundial,2019021100,5686,2,99,11238
Primera_Guerra_Mundial,2019021200,6304,2,91,12800
Primera_Guerra_Mundial,2019021300,5958,2,75,11209
Primera_Guerra_Mundial,2019021400,5283,2,105,11161
Primera_Guerra_Mundial,2019021500,4070,2,117,8506
Primera_Guerra_Mundial,2019021600,2903,2,49,6802
Primera_Guerra_Mundial,2019021700,3896,2,96,9104
Primera_Guerra_Mundial,2019021800,5577,2,91,11551
Primera_Guerra_Mundial,2019021900,7077,2,91,13161
Primera_Guerra_Mundial,2019022000,6649,2,92,12933
Primera_Guerra_Mundial,2019022100,6470,2,66,12612
Primera_Guerra_Mundial,2019022200,4903,2,260,10074
Primera_Guerra_Mundial,2019022300,3352,2,131,8388
Primera_Guerra_Mundial,2019022400,4352,2,125,10689
Primera_Guerra_Mundial,2019022500,5623,2,112,11522
Primera_Guerra_Mundial,2019022600,6880,2,119,12589
Primera_Guerra_Mundial,2019022700,6778,2,85,12211
Primera_Guerra_Mundial,2019022800,5757,2,83,11356
Arcadi_Espada,2019020100,19,2,2,55
Arcadi_Espada,2019020200,16,2,0,53
Arcadi_Espada,2019020300,24,2,3,96
Arcadi_Espada,2019020400,42,2,2,38
Arcadi_Espada,2019020500,101,2,4,143
Arcadi_Espada,2019020600,46,2,2,187
Arcadi_Espada,2019020700,59,2,0,119
Arcadi_Espada,2019020800,48,2,3,81
Arcadi_Espada,2019020900,21,2,1,69
Arcadi_Espada,2019021000,91,2,10,1270
Arcadi_Espada,2019021100,65,2,0,214
Arcadi_Espada,2019021200,103,2,7,1171
Arcadi_Espada,2019021300,629,2,70,6769
Arcadi_Espada,2019021400,3255,2,87,12012
Arcadi_Espada,2019021500,1181,2,94,10850
Arcadi_Espada,2019021600,618,2,51,5790
Arcadi_Espada,2019021700,3528,2,494,52289
Arcadi_Espada,2019021800,21870,2,754,86420
Arcadi_Espada,2019021900,13214,2,941,68735
Arcadi_Espada,2019022000,5437,2,551,25359
Arcadi_Espada,2019022100,2782,2,314,12420
Arcadi_Espada,2019022200,1664,2,133,8438
Arcadi_Espada,2019022300,1021,2,88,7338
Arcadi_Espada,2019022400,1116,2,77,8859
Arcadi_Espada,2019022500,3312,2,56,8469
Arcadi_Espada,2019022600,3611,2,68,8941
Arcadi_Espada,2019022700,1930,2,75,4949
Arcadi_Espada,2019022800,1398,2,62,3841
Día_Internacional_de_la_Mujer,2019030100,6721,3,31,9263
Día_Internacional_de_la_Mujer,2019030200,3599,3,57,8345
Día_Internacional_de_la_Mujer,2019030300,4477,3,44,11385
Día_Internacional_de_la_Mujer,2019030400,14336,3,62,24389
Día_Internacional_de_la_Mujer,2019030500,18784,3,317,35874
Día_Internacional_de_la_Mujer,2019030600,33224,3,458,63439
Día_Internacional_de_la_Mujer,2019030700,76298,3,739,169809
Día_Internacional_de_la_Mujer,2019030800,152487,3,2924,646789
Día_Internacional_de_la_Mujer,2019030900,19374,3,862,133003
Día_Internacional_de_la_Mujer,2019031000,14664,3,408,62575
Día_Internacional_de_la_Mujer,2019031100,18418,3,289,57467
Día_Internacional_de_la_Mujer,2019031200,12245,3,255,33740
Día_Internacional_de_la_Mujer,2019031300,10017,3,189,25410
Día_Internacional_de_la_Mujer,2019031400,8328,3,158,19289
Día_Internacional_de_la_Mujer,2019031500,5522,3,134,13278
Día_Internacional_de_la_Mujer,2019031600,2627,3,64,7244
Día_Internacional_de_la_Mujer,2019031700,3766,3,32,9856
Día_Internacional_de_la_Mujer,2019031800,5945,3,52,11748
Día_Internacional_de_la_Mujer,2019031900,6266,3,42,12896
Día_Internacional_de_la_Mujer,2019032000,4645,3,39,10701
Día_Internacional_de_la_Mujer,2019032100,4159,3,22,8460
Día_Internacional_de_la_Mujer,2019032200,2605,3,18,5681
Día_Internacional_de_la_Mujer,2019032300,1527,3,11,3423
Día_Internacional_de_la_Mujer,2019032400,2050,3,14,4823
Día_Internacional_de_la_Mujer,2019032500,2643,3,14,5572
Día_Internacional_de_la_Mujer,2019032600,2254,3,8,5150
Día_Internacional_de_la_Mujer,2019032700,2064,3,11,4772
Día_Internacional_de_la_Mujer,2019032800,2036,3,8,4356
Día_Internacional_de_la_Mujer,2019032900,1567,3,8,3291
Día_Internacional_de_la_Mujer,2019033000,677,3,4,1817
Día_Internacional_de_la_Mujer,2019033100,935,3,11,2570
Silvia_Pinal,2019030100,3432,3,124,42218
Silvia_Pinal,2019030200,2033,3,141,33541
Silvia_Pinal,2019030300,1007,3,80,12595
Silvia_Pinal,2019030400,1797,3,62,10495
Silvia_Pinal,2019030500,3007,3,103,32536
Silvia_Pinal,2019030600,3453,3,93,36869
Silvia_Pinal,2019030700,3409,3,102,37151
Silvia_Pinal,2019030800,2842,3,109,34365
Silvia_Pinal,2019030900,1951,3,121,37894
Silvia_Pinal,2019031000,929,3,63,12511
Silvia_Pinal,2019031100,2427,3,95,17946
Silvia_Pinal,2019031200,4256,3,186,60701
Silvia_Pinal,2019031300,5004,3,145,77587
Silvia_Pinal,2019031400,3551,3,93,34370
Silvia_Pinal,2019031500,2919,3,89,33906
Silvia_Pinal,2019031600,1869,3,91,37279
Silvia_Pinal,2019031700,902,3,69,14252
Silvia_Pinal,2019031800,1188,3,61,14832
Silvia_Pinal,2019031900,3581,3,163,50808
Silvia_Pinal,2019032000,4093,3,151,47486
Silvia_Pinal,2019032100,4615,3,169,49385
Silvia_Pinal,2019032200,4050,3,115,40993
Silvia_Pinal,2019032300,2172,3,125,36766
Silvia_Pinal,2019032400,1274,3,115,21338
Silvia_Pinal,2019032500,1690,3,61,12660
Silvia_Pinal,2019032600,1416,3,44,9674
Silvia_Pinal,2019032700,1178,3,28,7461
Silvia_Pinal,2019032800,1143,3,25,6312
Silvia_Pinal,2019032900,773,3,47,5361
Silvia_Pinal,2019033000,481,3,27,5210
Silvia_Pinal,2019033100,380,3,21,5185
Freddie_Mercury,2019030100,4855,3,329,22684
Freddie_Mercury,2019030200,4221,3,533,31697
Freddie_Mercury,2019030300,4829,3,614,44510
Freddie_Mercury,2019030400,5881,3,341,31158
Freddie_Mercury,2019030500,4911,3,375,21423
Freddie_Mercury,2019030600,4558,3,288,15936
Freddie_Mercury,2019030700,4289,3,180,14711
Freddie_Mercury,2019030800,3667,3,176,15614
Freddie_Mercury,2019030900,3366,3,315,23744
Freddie_Mercury,2019031000,3725,3,441,30770
Freddie_Mercury,2019031100,4498,3,334,18425
Freddie_Mercury,2019031200,3615,3,158,12679
Freddie_Mercury,2019031300,3595,3,132,11741
Freddie_Mercury,2019031400,3456,3,115,10865
Freddie_Mercury,2019031500,3413,3,160,16446
Freddie_Mercury,2019031600,2624,3,161,17982
Freddie_Mercury,2019031700,3123,3,347,24249
Freddie_Mercury,2019031800,3723,3,292,17385
Freddie_Mercury,2019031900,3363,3,172,12538
Freddie_Mercury,2019032000,3296,3,131,9802
Freddie_Mercury,2019032100,3038,3,100,9381
Freddie_Mercury,2019032200,3150,3,119,10858
Freddie_Mercury,2019032300,2571,3,178,17073
Freddie_Mercury,2019032400,2954,3,352,22891
Freddie_Mercury,2019032500,3673,3,168,15175
Freddie_Mercury,2019032600,3105,3,135,10146
Freddie_Mercury,2019032700,3001,3,86,9231
Freddie_Mercury,2019032800,3012,3,95,8268
Freddie_Mercury,2019032900,2713,3,71,8927
Freddie_Mercury,2019033000,2192,3,143,12802
Freddie_Mercury,2019033100,2420,3,195,17313
Capitana_Marvel_(película),2019030100,1686,3,54,4092
Capitana_Marvel_(película),2019030200,1328,3,72,5226
Capitana_Marvel_(película),2019030300,1515,3,72,6693
Capitana_Marvel_(película),2019030400,2576,3,82,6410
Capitana_Marvel_(película),2019030500,3471,3,136,8250
Capitana_Marvel_(película),2019030600,4649,3,145,9940
Capitana_Marvel_(película),2019030700,7919,3,248,18142
Capitana_Marvel_(película),2019030800,9583,3,681,28601
Capitana_Marvel_(película),2019030900,8307,3,845,38225
Capitana_Marvel_(película),2019031000,8212,3,983,43146
Capitana_Marvel_(película),2019031100,12066,3,758,34879
Capitana_Marvel_(película),2019031200,7781,3,486,20210
Capitana_Marvel_(película),2019031300,6807,3,370,18837
Capitana_Marvel_(película),2019031400,7916,3,282,20152
Capitana_Marvel_(película),2019031500,6628,3,411,17571
Capitana_Marvel_(película),2019031600,5079,3,333,20399
Capitana_Marvel_(película),2019031700,5333,3,536,24587
Capitana_Marvel_(película),2019031800,6525,3,531,20647
Capitana_Marvel_(película),2019031900,5377,3,269,14452
Capitana_Marvel_(película),2019032000,4402,3,171,11279
Capitana_Marvel_(película),2019032100,3666,3,122,8715
Capitana_Marvel_(película),2019032200,3114,3,122,7582
Capitana_Marvel_(película),2019032300,2694,3,157,9248
Capitana_Marvel_(película),2019032400,3037,3,200,11798
Capitana_Marvel_(película),2019032500,3897,3,139,9604
Capitana_Marvel_(película),2019032600,2915,3,95,6953
Capitana_Marvel_(película),2019032700,2618,3,101,6415
Capitana_Marvel_(película),2019032800,2562,3,103,6171
Capitana_Marvel_(película),2019032900,2436,3,74,5613
Capitana_Marvel_(película),2019033000,1916,3,105,6521
Capitana_Marvel_(película),2019033100,2092,3,113,7750
Christian_Bach,2019030100,36493,3,1250,187499
Christian_Bach,2019030200,13830,3,1425,120351
Christian_Bach,2019030300,4901,3,933,44361
Christian_Bach,2019030400,5567,3,384,26301
Christian_Bach,2019030500,3671,3,165,18857
Christian_Bach,2019030600,2736,3,83,13053
Christian_Bach,2019030700,1684,3,75,8803
Christian_Bach,2019030800,979,3,65,5854
Christian_Bach,2019030900,679,3,37,5207
Christian_Bach,2019031000,391,3,34,4410
Christian_Bach,2019031100,762,3,31,6543
Christian_Bach,2019031200,563,3,18,2574
Christian_Bach,2019031300,531,3,15,2317
Christian_Bach,2019031400,487,3,15,2292
Christian_Bach,2019031500,441,3,14,2016
Christian_Bach,2019031600,276,3,8,2292
Christian_Bach,2019031700,259,3,11,2471
Christian_Bach,2019031800,376,3,16,2592
Christian_Bach,2019031900,511,3,13,2095
Christian_Bach,2019032000,318,3,7,1377
Christian_Bach,2019032100,396,3,4,1495
Christian_Bach,2019032200,296,3,10,1367
Christian_Bach,2019032300,251,3,11,1491
Christian_Bach,2019032400,235,3,21,1929
Christian_Bach,2019032500,238,3,7,1266
Christian_Bach,2019032600,254,3,7,1142
Christian_Bach,2019032700,203,3,2,922
Christian_Bach,2019032800,209,3,7,878
Christian_Bach,2019032900,207,3,1,1079
Christian_Bach,2019033000,140,3,7,1039
Christian_Bach,2019033100,123,3,10,961
Luke_Perry,2019030100,1489,3,108,10127
Luke_Perry,2019030200,284,3,39,3443
Luke_Perry,2019030300,162,3,12,2056
Luke_Perry,2019030400,33219,3,1506,177710
Luke_Perry,2019030500,20867,3,1701,123381
Luke_Perry,2019030600,6581,3,663,29607
Luke_Perry,2019030700,3604,3,397,14438
Luke_Perry,2019030800,1668,3,139,8641
Luke_Perry,2019030900,933,3,82,7799
Luke_Perry,2019031000,894,3,66,6551
Luke_Perry,2019031100,1323,3,51,5013
Luke_Perry,2019031200,909,3,46,2784
Luke_Perry,2019031300,752,3,28,2189
Luke_Perry,2019031400,710,3,26,2287
Luke_Perry,2019031500,542,3,21,1855
Luke_Perry,2019031600,356,3,19,2103
Luke_Perry,2019031700,341,3,20,2191
Luke_Perry,2019031800,547,3,17,2288
Luke_Perry,2019031900,533,3,15,1938
Luke_Perry,2019032000,664,3,25,2292
Luke_Perry,2019032100,526,3,10,1966
Luke_Perry,2019032200,389,3,16,1465
Luke_Perry,2019032300,277,3,30,2776
Luke_Perry,2019032400,257,3,12,1539
Luke_Perry,2019032500,296,3,10,1202
Luke_Perry,2019032600,459,3,97,18493
Luke_Perry,2019032700,205,3,15,1585
Luke_Perry,2019032800,209,3,5,1015
Luke_Perry,2019032900,239,3,7,879
Luke_Perry,2019033000,184,3,7,976
Luke_Perry,2019033100,181,3,10,1170
Tabla_periódica_de_los_elementos,2019030100,5603,3,48,7573
Tabla_periódica_de_los_elementos,2019030200,4082,3,60,5330
Tabla_periódica_de_los_elementos,2019030300,4791,3,76,6818
Tabla_periódica_de_los_elementos,2019030400,6821,3,63,8037
Tabla_periódica_de_los_elementos,2019030500,7996,3,28,9547
Tabla_periódica_de_los_elementos,2019030600,8898,3,116,10844
Tabla_periódica_de_los_elementos,2019030700,8715,3,64,10462
Tabla_periódica_de_los_elementos,2019030800,6075,3,40,8055
Tabla_periódica_de_los_elementos,2019030900,4279,3,41,5802
Tabla_periódica_de_los_elementos,2019031000,5453,3,63,7021
Tabla_periódica_de_los_elementos,2019031100,8331,3,65,10450
Tabla_periódica_de_los_elementos,2019031200,9809,3,61,11994
Tabla_periódica_de_los_elementos,2019031300,9334,3,40,11871
Tabla_periódica_de_los_elementos,2019031400,8796,3,42,11272
Tabla_periódica_de_los_elementos,2019031500,6822,3,30,10054
Tabla_periódica_de_los_elementos,2019031600,4686,3,50,6094
Tabla_periódica_de_los_elementos,2019031700,5745,3,44,6982
Tabla_periódica_de_los_elementos,2019031800,7660,3,77,9413
Tabla_periódica_de_los_elementos,2019031900,8524,3,40,11352
Tabla_periódica_de_los_elementos,2019032000,9628,3,46,12029
Tabla_periódica_de_los_elementos,2019032100,9430,3,41,12450
Tabla_periódica_de_los_elementos,2019032200,7219,3,56,9699
Tabla_periódica_de_los_elementos,2019032300,4632,3,38,6162
Tabla_periódica_de_los_elementos,2019032400,5812,3,54,7295
Tabla_periódica_de_los_elementos,2019032500,8690,3,65,11109
Tabla_periódica_de_los_elementos,2019032600,8749,3,52,11784
Tabla_periódica_de_los_elementos,2019032700,9131,3,59,11728
Tabla_periódica_de_los_elementos,2019032800,8985,3,195,11243
Tabla_periódica_de_los_elementos,2019032900,6507,3,226,8915
Tabla_periódica_de_los_elementos,2019033000,4361,3,86,5996
Tabla_periódica_de_los_elementos,2019033100,5639,3,65,6827
Segunda_Guerra_Mundial,2019030100,3436,3,64,7186
Segunda_Guerra_Mundial,2019030200,2810,3,48,6676
Segunda_Guerra_Mundial,2019030300,3350,3,87,8231
Segunda_Guerra_Mundial,2019030400,4958,3,89,10781
Segunda_Guerra_Mundial,2019030500,5998,3,83,11316
Segunda_Guerra_Mundial,2019030600,6520,3,83,11854
Segunda_Guerra_Mundial,2019030700,6608,3,66,11792
Segunda_Guerra_Mundial,2019030800,5186,3,81,9604
Segunda_Guerra_Mundial,2019030900,3244,3,67,7551
Segunda_Guerra_Mundial,2019031000,4295,3,91,9650
Segunda_Guerra_Mundial,2019031100,5898,3,76,11666
Segunda_Guerra_Mundial,2019031200,6723,3,118,13356
Segunda_Guerra_Mundial,2019031300,6717,3,103,13588
Segunda_Guerra_Mundial,2019031400,6643,3,96,12852
Segunda_Guerra_Mundial,2019031500,4890,3,109,12160
Segunda_Guerra_Mundial,2019031600,2889,3,78,7304
Segunda_Guerra_Mundial,2019031700,3480,3,101,8720
Segunda_Guerra_Mundial,2019031800,5095,3,80,11327
Segunda_Guerra_Mundial,2019031900,6027,3,113,12376
Segunda_Guerra_Mundial,2019032000,6773,3,92,12932
Segunda_Guerra_Mundial,2019032100,6635,3,92,12626
Segunda_Guerra_Mundial,2019032200,5173,3,94,10220
Segunda_Guerra_Mundial,2019032300,3166,3,100,7670
Segunda_Guerra_Mundial,2019032400,4060,3,125,9420
Segunda_Guerra_Mundial,2019032500,6252,3,90,12342
Segunda_Guerra_Mundial,2019032600,7263,3,83,13452
Segunda_Guerra_Mundial,2019032700,7127,3,80,13429
Segunda_Guerra_Mundial,2019032800,6811,3,288,12997
Segunda_Guerra_Mundial,2019032900,5405,3,334,11949
Segunda_Guerra_Mundial,2019033000,3067,3,151,7978
Segunda_Guerra_Mundial,2019033100,4252,3,147,10928
Primera_Guerra_Mundial,2019030100,3599,3,77,7388
Primera_Guerra_Mundial,2019030200,3024,3,67,6691
Primera_Guerra_Mundial,2019030300,3865,3,72,8481
Primera_Guerra_Mundial,2019030400,5293,3,87,10789
Primera_Guerra_Mundial,2019030500,6354,3,77,11868
Primera_Guerra_Mundial,2019030600,6601,3,98,12643
Primera_Guerra_Mundial,2019030700,6746,3,82,12934
Primera_Guerra_Mundial,2019030800,4913,3,70,10186
Primera_Guerra_Mundial,2019030900,3209,3,46,7783
Primera_Guerra_Mundial,2019031000,4255,3,81,9396
Primera_Guerra_Mundial,2019031100,5792,3,70,11756
Primera_Guerra_Mundial,2019031200,6683,3,99,13991
Primera_Guerra_Mundial,2019031300,7119,3,105,14491
Primera_Guerra_Mundial,2019031400,6386,3,80,13178
Primera_Guerra_Mundial,2019031500,4545,3,85,10834
Primera_Guerra_Mundial,2019031600,2726,3,73,8866
Primera_Guerra_Mundial,2019031700,3399,3,85,8618
Primera_Guerra_Mundial,2019031800,4618,3,96,10938
Primera_Guerra_Mundial,2019031900,5728,3,88,11868
Primera_Guerra_Mundial,2019032000,6132,3,60,12598
Primera_Guerra_Mundial,2019032100,5814,3,75,11873
Primera_Guerra_Mundial,2019032200,4388,3,65,9706
Primera_Guerra_Mundial,2019032300,2743,3,54,6921
Primera_Guerra_Mundial,2019032400,3761,3,92,8460
Primera_Guerra_Mundial,2019032500,5688,3,62,11383
Primera_Guerra_Mundial,2019032600,6007,3,78,12485
Primera_Guerra_Mundial,2019032700,5765,3,59,12671
Primera_Guerra_Mundial,2019032800,5692,3,84,12766
Primera_Guerra_Mundial,2019032900,4262,3,102,10383
Primera_Guerra_Mundial,2019033000,2637,3,91,9517
Primera_Guerra_Mundial,2019033100,3466,3,107,11012
Expropiación_del_petróleo_en_México,2019030100,988,3,12,1793
Expropiación_del_petróleo_en_México,2019030200,626,3,7,1398
Expropiación_del_petróleo_en_México,2019030300,982,3,2,2081
Expropiación_del_petróleo_en_México,2019030400,2418,3,7,4495
Expropiación_del_petróleo_en_México,2019030500,3075,3,9,5846
Expropiación_del_petróleo_en_México,2019030600,2943,3,4,5694
Expropiación_del_petróleo_en_México,2019030700,2822,3,7,5958
Expropiación_del_petróleo_en_México,2019030800,2019,3,5,4840
Expropiación_del_petróleo_en_México,2019030900,855,3,1,2427
Expropiación_del_petróleo_en_México,2019031000,1322,3,4,3816
Expropiación_del_petróleo_en_México,2019031100,3163,3,10,7316
Expropiación_del_petróleo_en_México,2019031200,3909,3,11,9734
Expropiación_del_petróleo_en_México,2019031300,4535,3,16,11278
Expropiación_del_petróleo_en_México,2019031400,5910,3,20,14996
Expropiación_del_petróleo_en_México,2019031500,6754,3,23,20798
Expropiación_del_petróleo_en_México,2019031600,3415,3,222,14341
Expropiación_del_petróleo_en_México,2019031700,3170,3,84,14671
Expropiación_del_petróleo_en_México,2019031800,10480,3,119,47901
Expropiación_del_petróleo_en_México,2019031900,15780,3,448,59373
Expropiación_del_petróleo_en_México,2019032000,10128,3,291,37352
Expropiación_del_petróleo_en_México,2019032100,6186,3,262,19399
Expropiación_del_petróleo_en_México,2019032200,2891,3,165,11193
Expropiación_del_petróleo_en_México,2019032300,854,3,60,3815
Expropiación_del_petróleo_en_México,2019032400,1348,3,30,5596
Expropiación_del_petróleo_en_México,2019032500,2357,3,25,7358
Expropiación_del_petróleo_en_México,2019032600,1987,3,18,6085
Expropiación_del_petróleo_en_México,2019032700,1685,3,14,5096
Expropiación_del_petróleo_en_México,2019032800,1408,3,18,4222
Expropiación_del_petróleo_en_México,2019032900,1098,3,6,2981
Expropiación_del_petróleo_en_México,2019033000,403,3,5,1369
Expropiación_del_petróleo_en_México,2019033100,524,3,7,1852
Catedral_de_Notre_Dame_(París),2019040100,508,4,2,623
Catedral_de_Notre_Dame_(París),2019040200,430,4,1,600
Catedral_de_Notre_Dame_(París),2019040300,415,4,4,562
Catedral_de_Notre_Dame_(París),2019040400,425,4,6,511
Catedral_de_Notre_Dame_(París),2019040500,353,4,4,501
Catedral_de_Notre_Dame_(París),2019040600,237,4,14,526
Catedral_de_Notre_Dame_(París),2019040700,328,4,12,553
Catedral_de_Notre_Dame_(París),2019040800,519,4,7,715
Catedral_de_Notre_Dame_(París),2019040900,539,4,2,669
Catedral_de_Notre_Dame_(París),2019041000,459,4,5,690
Catedral_de_Notre_Dame_(París),2019041100,402,4,16,570
Catedral_de_Notre_Dame_(París),2019041200,306,4,9,568
Catedral_de_Notre_Dame_(París),2019041300,187,4,6,611
Catedral_de_Notre_Dame_(París),2019041400,190,4,3,563
Catedral_de_Notre_Dame_(París),2019041500,144340,4,7329,625636
Catedral_de_Notre_Dame_(París),2019041600,110340,4,6327,551338
Catedral_de_Notre_Dame_(París),2019041700,28347,4,2021,141249
Catedral_de_Notre_Dame_(París),2019041800,11413,4,1195,65952
Catedral_de_Notre_Dame_(París),2019041900,6422,4,897,40925
Catedral_de_Notre_Dame_(París),2019042000,4406,4,623,23988
Catedral_de_Notre_Dame_(París),2019042100,4045,4,522,21353
Catedral_de_Notre_Dame_(París),2019042200,5804,4,352,13967
Catedral_de_Notre_Dame_(París),2019042300,5334,4,179,10365
Catedral_de_Notre_Dame_(París),2019042400,4912,4,114,8499
Catedral_de_Notre_Dame_(París),2019042500,3566,4,87,6447
Catedral_de_Notre_Dame_(París),2019042600,2315,4,69,5458
Catedral_de_Notre_Dame_(París),2019042700,1394,4,49,4095
Catedral_de_Notre_Dame_(París),2019042800,1888,4,55,4453
Catedral_de_Notre_Dame_(París),2019042900,2343,4,43,4175
Catedral_de_Notre_Dame_(París),2019043000,1908,4,34,3404
Avengers:_Endgame,2019040100,3225,4,75,8537
Avengers:_Endgame,2019040200,6529,4,114,15677
Avengers:_Endgame,2019040300,6254,4,155,16620
Avengers:_Endgame,2019040400,5048,4,135,13237
Avengers:_Endgame,2019040500,3896,4,98,10170
Avengers:_Endgame,2019040600,2960,4,123,10099
Avengers:_Endgame,2019040700,2910,4,105,11784
Avengers:_Endgame,2019040800,4032,4,93,9929
Avengers:_Endgame,2019040900,3483,4,71,7513
Avengers:_Endgame,2019041000,2994,4,77,6773
Avengers:_Endgame,2019041100,2931,4,87,6648
Avengers:_Endgame,2019041200,2800,4,62,6556
Avengers:_Endgame,2019041300,2236,4,96,7143
Avengers:_Endgame,2019041400,2236,4,105,9106
Avengers:_Endgame,2019041500,2834,4,85,7483
Avengers:_Endgame,2019041600,4461,4,113,12591
Avengers:_Endgame,2019041700,3631,4,84,9062
Avengers:_Endgame,2019041800,3061,4,78,15124
Avengers:_Endgame,2019041900,2644,4,120,11216
Avengers:_Endgame,2019042000,2748,4,126,11236
Avengers:_Endgame,2019042100,3254,4,163,14242
Avengers:_Endgame,2019042200,6135,4,209,15112
Avengers:_Endgame,2019042300,11704,4,309,27853
Avengers:_Endgame,2019042400,18507,4,580,41523
Avengers:_Endgame,2019042500,29611,4,1619,75582
Avengers:_Endgame,2019042600,42254,4,2423,118351
Avengers:_Endgame,2019042700,28581,4,1963,121543
Avengers:_Endgame,2019042800,27870,4,2396,130734
Avengers:_Endgame,2019042900,35761,4,1890,106547
Avengers:_Endgame,2019043000,25161,4,1391,75194
Alan_García,2019040100,119,4,3,187
Alan_García,2019040200,132,4,2,145
Alan_García,2019040300,159,4,0,178
Alan_García,2019040400,143,4,1,227
Alan_García,2019040500,110,4,1,211
Alan_García,2019040600,112,4,0,196
Alan_García,2019040700,121,4,5,182
Alan_García,2019040800,125,4,12,159
Alan_García,2019040900,123,4,2,175
Alan_García,2019041000,171,4,3,233
Alan_García,2019041100,171,4,2,267
Alan_García,2019041200,163,4,3,219
Alan_García,2019041300,117,4,3,203
Alan_García,2019041400,101,4,2,281
Alan_García,2019041500,149,4,4,233
Alan_García,2019041600,260,4,1,298
Alan_García,2019041700,88179,4,2797,227313
Alan_García,2019041800,27722,4,2209,149144
Alan_García,2019041900,13017,4,1410,71381
Alan_García,2019042000,7856,4,983,32750
Alan_García,2019042100,5283,4,629,19883
Alan_García,2019042200,7437,4,287,17956
Alan_García,2019042300,5240,4,148,9847
Alan_García,2019042400,3775,4,83,6138
Alan_García,2019042500,2587,4,53,4192
Alan_García,2019042600,2057,4,31,3756
Alan_García,2019042700,1364,4,37,2902
Alan_García,2019042800,1415,4,52,2786
Alan_García,2019042900,1608,4,26,2374
Alan_García,2019043000,1404,4,29,1917
Bonnie_y_Clyde,2019040100,8853,4,649,72776
Bonnie_y_Clyde,2019040200,6438,4,682,52894
Bonnie_y_Clyde,2019040300,5173,4,740,37292
Bonnie_y_Clyde,2019040400,4109,4,682,30397
Bonnie_y_Clyde,2019040500,3729,4,597,29092
Bonnie_y_Clyde,2019040600,3955,4,701,39607
Bonnie_y_Clyde,2019040700,4274,4,602,53861
Bonnie_y_Clyde,2019040800,4630,4,317,34938
Bonnie_y_Clyde,2019040900,3424,4,487,22529
Bonnie_y_Clyde,2019041000,2684,4,241,18014
Bonnie_y_Clyde,2019041100,2408,4,333,15076
Bonnie_y_Clyde,2019041200,2047,4,215,13977
Bonnie_y_Clyde,2019041300,1861,4,240,19148
Bonnie_y_Clyde,2019041400,2085,4,268,26414
Bonnie_y_Clyde,2019041500,3083,4,151,17117
Bonnie_y_Clyde,2019041600,1627,4,86,11599
Bonnie_y_Clyde,2019041700,1493,4,76,10674
Bonnie_y_Clyde,2019041800,1387,4,135,13976
Bonnie_y_Clyde,2019041900,1388,4,182,19110
Bonnie_y_Clyde,2019042000,1436,4,204,19616
Bonnie_y_Clyde,2019042100,1413,4,173,19809
Bonnie_y_Clyde,2019042200,1464,4,101,12231
Bonnie_y_Clyde,2019042300,997,4,62,7127
Bonnie_y_Clyde,2019042400,954,4,57,6183
Bonnie_y_Clyde,2019042500,830,4,32,5089
Bonnie_y_Clyde,2019042600,775,4,39,5376
Bonnie_y_Clyde,2019042700,748,4,89,7120
Bonnie_y_Clyde,2019042800,825,4,95,10030
Bonnie_y_Clyde,2019042900,767,4,70,6100
Bonnie_y_Clyde,2019043000,576,4,26,3726
Semana_Santa,2019040100,5701,4,20,7088
Semana_Santa,2019040200,5881,4,24,8104
Semana_Santa,2019040300,6231,4,20,8255
Semana_Santa,2019040400,6374,4,28,8626
Semana_Santa,2019040500,5469,4,29,7582
Semana_Santa,2019040600,4323,4,39,7494
Semana_Santa,2019040700,5749,4,47,10446
Semana_Santa,2019040800,10385,4,92,14064
Semana_Santa,2019040900,12195,4,235,15951
Semana_Santa,2019041000,11961,4,267,16409
Semana_Santa,2019041100,12003,4,305,17261
Semana_Santa,2019041200,10074,4,264,15708
Semana_Santa,2019041300,6874,4,172,14360
Semana_Santa,2019041400,8711,4,205,21088
Semana_Santa,2019041500,15003,4,316,23848
Semana_Santa,2019041600,14481,4,325,23384
Semana_Santa,2019041700,13114,4,326,23569
Semana_Santa,2019041800,8866,4,377,30573
Semana_Santa,2019041900,6409,4,456,32364
Semana_Santa,2019042000,7496,4,341,24865
Semana_Santa,2019042100,9229,4,355,25378
Semana_Santa,2019042200,10160,4,198,19741
